"nquest","ncomp","nord","sex","anasc","staciv","ireg","y"
"916943","2","1","1","1950","1","8","1"
"916943","2","1","1","1950","1","8","5"
"916943","2","2","2","1954","1","8","1"
"916943","2","2","2","1954","1","8","5"
"916944","4","1","1","1958","1","8","1"
"916944","4","1","1","1958","1","8","3"
"916944","4","1","1","1958","1","8","4"
"916944","4","2","2","1963","1","8","1"
"916944","4","2","2","1963","1","8","3"
"916944","4","2","2","1963","1","8","4"
"916944","4","3","1","1990","2","8","1"
"916944","4","3","1","1990","2","8","3"
"916944","4","3","1","1990","2","8","4"
"916944","4","4","2","1935","4","8","1"
"916944","4","4","2","1935","4","8","3"
"916944","4","4","2","1935","4","8","4"
"916950","2","1","1","1957","1","8","1"
"916950","2","1","1","1957","1","8","6"
"916950","2","2","2","1959","1","8","1"
"916950","2","2","2","1959","1","8","6"
"916952","3","1","2","1965","3","8","1"
"916952","3","1","2","1965","3","8","2"
"916952","3","1","2","1965","3","8","3"
"916952","3","2","2","1995","2","8","1"
"916952","3","2","2","1995","2","8","2"
"916952","3","2","2","1995","2","8","3"
"916952","3","3","1","1997","2","8","1"
"916952","3","3","1","1997","2","8","2"
"916952","3","3","1","1997","2","8","3"
"916967","2","1","1","1935","1","8","1"
"916967","2","1","1","1935","1","8","2"
"916967","2","2","2","1939","1","8","1"
"916967","2","2","2","1939","1","8","2"
"916971","1","1","2","1950","3","8","1"
"916977","1","1","2","1932","4","8","2"
"916980","3","1","1","1940","1","8","1"
"916980","3","1","1","1940","1","8","1"
"916980","3","1","1","1940","1","8","2"
"916980","3","2","2","1942","1","8","1"
"916980","3","2","2","1942","1","8","1"
"916980","3","2","2","1942","1","8","2"
"916980","3","3","1","1968","2","8","1"
"916980","3","3","1","1968","2","8","1"
"916980","3","3","1","1968","2","8","2"
"916981","2","1","2","1932","1","8","2"
"916981","2","1","2","1932","1","8","2"
"916981","2","2","1","1922","1","8","2"
"916981","2","2","1","1922","1","8","2"
"916983","1","1","1","1918","4","8","4"
"916985","2","1","1","1946","1","8","1"
"916985","2","1","1","1946","1","8","2"
"916985","2","2","2","1947","1","8","1"
"916985","2","2","2","1947","1","8","2"
"916989","1","1","1","1960","2","8","3"
"916990","2","1","2","1966","2","8","2"
"916990","2","1","2","1966","2","8","4"
"916990","2","2","2","1934","4","8","2"
"916990","2","2","2","1934","4","8","4"
"916991","2","1","1","1952","1","8","2"
"916991","2","1","1","1952","1","8","2"
"916991","2","2","2","1953","1","8","2"
"916991","2","2","2","1953","1","8","2"
"916992","3","1","2","1961","4","8","3"
"916992","3","1","2","1961","4","8","3"
"916992","3","2","2","1983","1","8","3"
"916992","3","2","2","1983","1","8","3"
"916992","3","3","1","2016","2","8","3"
"916992","3","3","1","2016","2","8","3"
"917021","2","1","1","1940","1","8","1"
"917021","2","1","1","1940","1","8","7"
"917021","2","2","2","1941","1","8","1"
"917021","2","2","2","1941","1","8","7"
"917025","3","1","1","1965","2","8","2"
"917025","3","1","1","1965","2","8","1"
"917025","3","1","1","1965","2","8","4"
"917025","3","2","2","1936","4","8","2"
"917025","3","2","2","1936","4","8","1"
"917025","3","2","2","1936","4","8","4"
"917025","3","3","1","1972","2","8","2"
"917025","3","3","1","1972","2","8","1"
"917025","3","3","1","1972","2","8","4"
"917027","1","1","2","1959","2","8","4"
"917034","3","1","2","1965","2","8","1"
"917034","3","1","2","1965","2","8","1"
"917034","3","1","2","1965","2","8","9"
"917034","3","2","2","1940","1","8","1"
"917034","3","2","2","1940","1","8","1"
"917034","3","2","2","1940","1","8","9"
"917034","3","3","1","1938","1","8","1"
"917034","3","3","1","1938","1","8","1"
"917034","3","3","1","1938","1","8","9"
"917035","4","1","2","1982","2","8","2"
"917035","4","1","2","1982","2","8","4"
"917035","4","2","1","1977","2","8","2"
"917035","4","2","1","1977","2","8","4"
"917035","4","3","2","2010","2","8","2"
"917035","4","3","2","2010","2","8","4"
"917035","4","4","1","2015","2","8","2"
"917035","4","4","1","2015","2","8","4"
"917036","2","1","1","1948","1","8","3"
"917036","2","1","1","1948","1","8","4"
"917036","2","2","2","1950","1","8","3"
"917036","2","2","2","1950","1","8","4"
"917038","2","1","1","1955","1","8","3"
"917038","2","1","1","1955","1","8","5"
"917038","2","2","2","1961","1","8","3"
"917038","2","2","2","1961","1","8","5"
"917039","2","1","2","1954","1","8","2"
"917039","2","1","2","1954","1","8","4"
"917039","2","2","1","1949","1","8","2"
"917039","2","2","1","1949","1","8","4"
"917040","2","1","1","1958","1","8","2"
"917040","2","1","1","1958","1","8","5"
"917040","2","2","2","1957","1","8","2"
"917040","2","2","2","1957","1","8","5"
"917072","1","1","1","1962","2","8","4"
"917073","2","1","1","1933","1","8","1"
"917073","2","1","1","1933","1","8","7"
"917073","2","2","2","1939","1","8","1"
"917073","2","2","2","1939","1","8","7"
"917118","3","1","2","1947","1","8","1"
"917118","3","1","2","1947","1","8","1"
"917118","3","1","2","1947","1","8","4"
"917118","3","2","1","1942","1","8","1"
"917118","3","2","1","1942","1","8","1"
"917118","3","2","1","1942","1","8","4"
"917118","3","3","1","1971","2","8","1"
"917118","3","3","1","1971","2","8","1"
"917118","3","3","1","1971","2","8","4"
"917151","1","1","2","1981","2","8","1"
"917152","5","1","1","1972","1","8","1"
"917152","5","2","2","1978","1","8","1"
"917152","5","3","2","2004","2","8","1"
"917152","5","4","2","2006","2","8","1"
"917152","5","5","2","2016","2","8","1"
"917158","1","1","2","1948","3","11","1"
"917162","2","1","1","1963","3","11","2"
"917162","2","1","1","1963","3","11","1"
"917162","2","2","2","1923","4","11","2"
"917162","2","2","2","1923","4","11","1"
"917165","1","1","1","1942","2","11","2"
"917166","5","1","1","1959","1","11","1"
"917166","5","1","1","1959","1","11","1"
"917166","5","1","1","1959","1","11","2"
"917166","5","2","2","1962","1","11","1"
"917166","5","2","2","1962","1","11","1"
"917166","5","2","2","1962","1","11","2"
"917166","5","3","1","1983","2","11","1"
"917166","5","3","1","1983","2","11","1"
"917166","5","3","1","1983","2","11","2"
"917166","5","4","1","1988","2","11","1"
"917166","5","4","1","1988","2","11","1"
"917166","5","4","1","1988","2","11","2"
"917166","5","5","1","2000","2","11","1"
"917166","5","5","1","2000","2","11","1"
"917166","5","5","1","2000","2","11","2"
"917172","4","1","2","1949","1","11","2"
"917172","4","1","2","1949","1","11","1"
"917172","4","2","1","1951","1","11","2"
"917172","4","2","1","1951","1","11","1"
"917172","4","3","2","1984","2","11","2"
"917172","4","3","2","1984","2","11","1"
"917172","4","4","2","1991","2","11","2"
"917172","4","4","2","1991","2","11","1"
"917175","3","1","1","1959","1","11","2"
"917175","3","1","1","1959","1","11","3"
"917175","3","2","2","1966","1","11","2"
"917175","3","2","2","1966","1","11","3"
"917175","3","3","1","1986","2","11","2"
"917175","3","3","1","1986","2","11","3"
"917187","2","1","2","1937","1","11","1"
"917187","2","1","2","1937","1","11","2"
"917187","2","2","1","1926","1","11","1"
"917187","2","2","1","1926","1","11","2"
"917201","2","1","1","1965","1","11","1"
"917201","2","1","1","1965","1","11","3"
"917201","2","2","2","1939","4","11","1"
"917201","2","2","2","1939","4","11","3"
"917205","2","1","1","1937","4","11","1"
"917205","2","2","2","1938","1","11","1"
"917216","2","1","2","1957","1","11","1"
"917216","2","1","2","1957","1","11","3"
"917216","2","2","1","1946","1","11","1"
"917216","2","2","1","1946","1","11","3"
"917218","3","1","1","1948","1","11","1"
"917218","3","1","1","1948","1","11","3"
"917218","3","1","1","1948","1","11","5"
"917218","3","2","2","1951","1","11","1"
"917218","3","2","2","1951","1","11","3"
"917218","3","2","2","1951","1","11","5"
"917218","3","3","2","1985","2","11","1"
"917218","3","3","2","1985","2","11","3"
"917218","3","3","2","1985","2","11","5"
"917219","2","1","1","1924","4","11","5"
"917219","2","1","1","1924","4","11","2"
"917219","2","2","2","1956","1","11","5"
"917219","2","2","2","1956","1","11","2"
"917221","3","1","2","1963","1","11","2"
"917221","3","1","2","1963","1","11","2"
"917221","3","1","2","1963","1","11","3"
"917221","3","2","1","1959","1","11","2"
"917221","3","2","1","1959","1","11","2"
"917221","3","2","1","1959","1","11","3"
"917221","3","3","1","1982","2","11","2"
"917221","3","3","1","1982","2","11","2"
"917221","3","3","1","1982","2","11","3"
"917224","4","1","1","1967","1","11","2"
"917224","4","1","1","1967","1","11","9"
"917224","4","1","1","1967","1","11","2"
"917224","4","1","1","1967","1","11","3"
"917224","4","2","2","1969","1","11","2"
"917224","4","2","2","1969","1","11","9"
"917224","4","2","2","1969","1","11","2"
"917224","4","2","2","1969","1","11","3"
"917224","4","3","1","1991","2","11","2"
"917224","4","3","1","1991","2","11","9"
"917224","4","3","1","1991","2","11","2"
"917224","4","3","1","1991","2","11","3"
"917224","4","4","1","1994","2","11","2"
"917224","4","4","1","1994","2","11","9"
"917224","4","4","1","1994","2","11","2"
"917224","4","4","1","1994","2","11","3"
"917225","3","1","1","1963","1","11","1"
"917225","3","1","1","1963","1","11","1"
"917225","3","1","1","1963","1","11","5"
"917225","3","2","2","1967","1","11","1"
"917225","3","2","2","1967","1","11","1"
"917225","3","2","2","1967","1","11","5"
"917225","3","3","1","2002","2","11","1"
"917225","3","3","1","2002","2","11","1"
"917225","3","3","1","2002","2","11","5"
"917227","4","1","1","1963","1","11","1"
"917227","4","1","1","1963","1","11","2"
"917227","4","2","2","1968","1","11","1"
"917227","4","2","2","1968","1","11","2"
"917227","4","3","2","2002","2","11","1"
"917227","4","3","2","2002","2","11","2"
"917227","4","4","1","2006","2","11","1"
"917227","4","4","1","2006","2","11","2"
"917247","3","1","1","1948","1","11","1"
"917247","3","1","1","1948","1","11","3"
"917247","3","1","1","1948","1","11","5"
"917247","3","2","2","1951","1","11","1"
"917247","3","2","2","1951","1","11","3"
"917247","3","2","2","1951","1","11","5"
"917247","3","3","2","1985","2","11","1"
"917247","3","3","2","1985","2","11","3"
"917247","3","3","2","1985","2","11","5"
"917248","4","1","1","1957","1","11","2"
"917248","4","1","1","1957","1","11","1"
"917248","4","1","1","1957","1","11","3"
"917248","4","2","2","1962","1","11","2"
"917248","4","2","2","1962","1","11","1"
"917248","4","2","2","1962","1","11","3"
"917248","4","3","2","1937","4","11","2"
"917248","4","3","2","1937","4","11","1"
"917248","4","3","2","1937","4","11","3"
"917248","4","4","1","1990","2","11","2"
"917248","4","4","1","1990","2","11","1"
"917248","4","4","1","1990","2","11","3"
"917251","3","1","2","1965","2","11","1"
"917251","3","1","2","1965","2","11","1"
"917251","3","2","1","1939","1","11","1"
"917251","3","2","1","1939","1","11","1"
"917251","3","3","2","1939","1","11","1"
"917251","3","3","2","1939","1","11","1"
"917252","3","1","1","1960","1","11","2"
"917252","3","1","1","1960","1","11","4"
"917252","3","2","2","1962","1","11","2"
"917252","3","2","2","1962","1","11","4"
"917252","3","3","1","1993","2","11","2"
"917252","3","3","1","1993","2","11","4"
"917253","2","1","1","1949","1","11","1"
"917253","2","1","1","1949","1","11","3"
"917253","2","2","2","1950","1","11","1"
"917253","2","2","2","1950","1","11","3"
"917254","3","1","2","1961","1","11","9"
"917254","3","1","2","1961","1","11","1"
"917254","3","1","2","1961","1","11","4"
"917254","3","2","1","1954","1","11","9"
"917254","3","2","1","1954","1","11","1"
"917254","3","2","1","1954","1","11","4"
"917254","3","3","1","1981","2","11","9"
"917254","3","3","1","1981","2","11","1"
"917254","3","3","1","1981","2","11","4"
"917258","1","1","2","1955","4","11","3"
"917276","3","1","1","1972","1","11","1"
"917276","3","1","1","1972","1","11","3"
"917276","3","2","2","1974","1","11","1"
"917276","3","2","2","1974","1","11","3"
"917276","3","3","1","2014","2","11","1"
"917276","3","3","1","2014","2","11","3"
"917291","2","1","2","1935","1","11","2"
"917291","2","1","2","1935","1","11","1"
"917291","2","2","1","1935","1","11","2"
"917291","2","2","1","1935","1","11","1"
"917295","2","1","2","1958","1","11","2"
"917295","2","1","2","1958","1","11","2"
"917295","2","2","1","1956","1","11","2"
"917295","2","2","1","1956","1","11","2"
"917296","1","1","2","1927","4","11","2"
"917297","3","1","1","1955","1","11","2"
"917297","3","1","1","1955","1","11","2"
"917297","3","1","1","1955","1","11","4"
"917297","3","2","2","1958","1","11","2"
"917297","3","2","2","1958","1","11","2"
"917297","3","2","2","1958","1","11","4"
"917297","3","3","1","1986","2","11","2"
"917297","3","3","1","1986","2","11","2"
"917297","3","3","1","1986","2","11","4"
"917298","2","1","2","1953","1","11","2"
"917298","2","1","2","1953","1","11","3"
"917298","2","2","1","1947","1","11","2"
"917298","2","2","1","1947","1","11","3"
"917300","1","1","1","1971","3","11","2"
"917301","2","1","2","1967","3","11","3"
"917301","2","2","2","1988","2","11","3"
"917308","2","1","2","1952","1","11","2"
"917308","2","1","2","1952","1","11","3"
"917308","2","2","1","1947","1","11","2"
"917308","2","2","1","1947","1","11","3"
"917342","1","1","1","1931","4","11","2"
"917348","1","1","1","1954","2","11","3"
"917349","1","1","2","1932","4","11","2"
"917354","3","1","1","1950","1","11","2"
"917354","3","1","1","1950","1","11","2"
"917354","3","2","2","1956","1","11","2"
"917354","3","2","2","1956","1","11","2"
"917354","3","3","1","1986","2","11","2"
"917354","3","3","1","1986","2","11","2"
"917356","3","1","2","1964","1","11","1"
"917356","3","1","2","1964","1","11","1"
"917356","3","2","1","1963","1","11","1"
"917356","3","2","1","1963","1","11","1"
"917356","3","3","2","1995","2","11","1"
"917356","3","3","2","1995","2","11","1"
"917363","1","1","1","1968","2","11","4"
"917373","1","1","1","1959","3","11","3"
"917374","1","1","2","1975","2","11","1"
"917375","3","1","1","1967","1","11","4"
"917375","3","2","2","1975","1","11","4"
"917375","3","3","1","1999","2","11","4"
"917381","1","1","2","1934","4","11","3"
"917384","2","1","2","1945","1","11","2"
"917384","2","1","2","1945","1","11","2"
"917384","2","2","1","1943","1","11","2"
"917384","2","2","1","1943","1","11","2"
"917389","1","1","2","1934","4","11","2"
"917390","1","1","1","1965","2","11","3"
"917392","2","1","1","1954","2","11","1"
"917392","2","1","1","1954","2","11","3"
"917392","2","2","2","1932","4","11","1"
"917392","2","2","2","1932","4","11","3"
"917396","1","1","2","1946","4","11","2"
"917402","3","1","2","1967","1","11","2"
"917402","3","1","2","1967","1","11","3"
"917402","3","2","1","1963","1","11","2"
"917402","3","2","1","1963","1","11","3"
"917402","3","3","1","1992","2","11","2"
"917402","3","3","1","1992","2","11","3"
"917403","1","1","1","1966","2","11","3"
"917429","1","1","1","1953","2","11","3"
"917430","3","1","2","1951","1","11","2"
"917430","3","1","2","1951","1","11","2"
"917430","3","1","2","1951","1","11","3"
"917430","3","2","1","1949","1","11","2"
"917430","3","2","1","1949","1","11","2"
"917430","3","2","1","1949","1","11","3"
"917430","3","3","1","1974","2","11","2"
"917430","3","3","1","1974","2","11","2"
"917430","3","3","1","1974","2","11","3"
"917438","1","1","2","1932","4","11","1"
"917440","3","1","1","1954","1","11","2"
"917440","3","1","1","1954","1","11","1"
"917440","3","1","1","1954","1","11","4"
"917440","3","2","2","1956","1","11","2"
"917440","3","2","2","1956","1","11","1"
"917440","3","2","2","1956","1","11","4"
"917440","3","3","1","1980","2","11","2"
"917440","3","3","1","1980","2","11","1"
"917440","3","3","1","1980","2","11","4"
"917442","1","1","2","1939","4","11","1"
"917444","1","1","2","1937","4","11","2"
"917445","1","1","1","1928","4","11","1"
"917449","2","1","1","1952","2","11","4"
"917449","2","1","1","1952","2","11","6"
"917449","2","2","2","1955","2","11","4"
"917449","2","2","2","1955","2","11","6"
"917450","1","1","2","1952","2","11","2"
"917451","2","1","1","1935","1","11","1"
"917451","2","1","1","1935","1","11","2"
"917451","2","2","2","1940","1","11","1"
"917451","2","2","2","1940","1","11","2"
"917471","1","1","2","1947","4","11","2"
"917476","3","1","2","1945","1","11","3"
"917476","3","1","2","1945","1","11","1"
"917476","3","1","2","1945","1","11","1"
"917476","3","2","1","1939","1","11","3"
"917476","3","2","1","1939","1","11","1"
"917476","3","2","1","1939","1","11","1"
"917476","3","3","1","1972","2","11","3"
"917476","3","3","1","1972","2","11","1"
"917476","3","3","1","1972","2","11","1"
"917478","3","1","1","1945","1","11","9"
"917478","3","1","1","1945","1","11","1"
"917478","3","1","1","1945","1","11","4"
"917478","3","2","2","1954","1","11","9"
"917478","3","2","2","1954","1","11","1"
"917478","3","2","2","1954","1","11","4"
"917478","3","3","2","1990","2","11","9"
"917478","3","3","2","1990","2","11","1"
"917478","3","3","2","1990","2","11","4"
"917479","2","1","2","1942","1","11","1"
"917479","2","1","2","1942","1","11","2"
"917479","2","2","1","1934","1","11","1"
"917479","2","2","1","1934","1","11","2"
"917485","2","1","2","1952","1","11","3"
"917485","2","1","2","1952","1","11","4"
"917485","2","2","1","1951","1","11","3"
"917485","2","2","1","1951","1","11","4"
